name,file,x,y,z,qw,qx,qy,qz,rotX_deg,rotY_deg,rotZ_deg
"240906_Gr3_EG_UG- TLS065","240906_Gr3_EG_UG-_TLS065.jpg",2648878.606491112,1177544.873881483,653.9656503349466,-0.00000518422434104805,0.9869363035648454,-0.16111079415644594,0.00021138865241318794,179.99668366332824,0.02400262020661766,18.54275422554129
"240906_Gr3_EG_UG- TLS066","240906_Gr3_EG_UG-_TLS066.jpg",2648874.1760992254,1177541.2476717918,654.1353056612678,0.00010849810488947938,0.6984260684632452,0.7156821966152571,0.00009255860950591185,-0.0010926713389557174,179.98369413570148,88.60172780676808
"240906_Gr3_EG_UG- TLS068","240906_Gr3_EG_UG-_TLS068.jpg",2648874.5941652297,1177542.48991417,654.1249766046325,0.00015391553932445268,0.237360069515642,0.9714217263757083,-0.0000568750815769508,-0.01051756817269334,179.984413596789,27.46156528395359
"240906_Gr3_EG_UG- TLS069","240906_Gr3_EG_UG-_TLS069.jpg",2648876.2550525316,1177545.7215654182,654.3047542849647,0.0000728290262271293,0.3361432950776074,0.9418108477422349,-0.00008333879354062494,-0.011799535199074325,179.9953501735835,39.28415298114359
"240906_Gr3_EG_UG- TLS070","240906_Gr3_EG_UG-_TLS070.jpg",2648872.1266525732,1177544.5176082284,654.261658262097,0.00012352053526673036,0.8480022766715954,-0.529992568773563,0.000023393766482684598,179.98657626130557,-0.0052284689042194354,64.00990541576405
"240906_Gr3_EG_UG- TLS071","240906_Gr3_EG_UG-_TLS071.jpg",2648867.848377711,1177540.6039538397,654.0066418822981,-0.000023797267734345652,0.7617144962172694,-0.6479128225964489,0.0000011243362779553184,-179.99800630718758,0.0018649751195840948,80.76884371685033
"240906_Gr3_EG_UG- TLS073","240906_Gr3_EG_UG-_TLS073.jpg",2648866.5433004913,1177536.939742405,653.8426543534531,-0.000024376300042834184,0.747764348216604,-0.6639642147737694,-0.000021020116478109478,-179.99631194707464,0.00005350248026910956,83.20582357561743
"240906_Gr3_EG_UG- TLS075","240906_Gr3_EG_UG-_TLS075.jpg",2648860.4816161483,1177546.8747764947,654.3241568869806,-0.00008411079309378385,0.9476866978881793,-0.319201994588982,0.000047133730728593605,-179.99258987956907,0.008195169217207606,37.22934319391733
"240906_Gr3_EG_UG- TLS076","240906_Gr3_EG_UG-_TLS076.jpg",2648863.459325649,1177552.6852196066,654.9683013133598,-0.0001881146911385161,0.9070212621631408,-0.42108478289998147,-0.000014384774050246942,-179.97975382134143,0.007581943416220473,49.806186258897
"240906_Gr3_EG_UG- TLS077","240906_Gr3_EG_UG-_TLS077.jpg",2648866.226882006,1177560.1784106947,654.4559878854753,-0.00010826237841028331,0.9965243079759578,-0.08330240920729486,0.000022639703555181444,-179.98785327745358,0.0036187477922698017,9.556827361424382
"240906_Gr3_EG_UG- TLS078","240906_Gr3_EG_UG-_TLS078.jpg",2648859.057071547,1177541.0082949752,653.8756114256931,-0.0000430843138726556,0.900670701151171,-0.4345023394459832,-0.00005698743131158732,-179.99271587849205,-0.003736449673432176,51.507262766622546
"240906_Gr3_EG_UG- TLS079","240906_Gr3_EG_UG-_TLS079.jpg",2648871.010507255,1177534.993681844,653.8333190062705,0.00003562941367179315,-0.29379328720099995,0.9558689779487684,0.000011016015968293408,0.0024061420514569624,179.99646821713753,-34.17038348955937
"240906_Gr3_EG_UG- TLS080","240906_Gr3_EG_UG-_TLS080.jpg",2648883.123477651,1177531.9468371498,653.6215414566108,-0.00010096378427012194,0.9464339301581974,-0.3228975105313875,0.00005782953445505708,-179.99118990988921,0.010007600401177688,37.676489210791495
"240906_Gr3_EG_UG- TLS081","240906_Gr3_EG_UG-_TLS081.jpg",2648886.788510382,1177541.7109145657,653.9819748461456,0.00011067736760113357,0.0174297387318658,0.99984808207187,0.00006881469536277715,0.007663329468921991,179.98718179086367,1.9974012368788638
"240906_Gr3_EG_UG- TLS082","240906_Gr3_EG_UG-_TLS082.jpg",2648891.98349031,1177551.7228110838,653.5171930908393,-0.00008317023221650277,0.7429198498441745,-0.669380375634722,0.000050053376545123434,-179.9967588844447,0.01064076233151872,84.03851997643622
